,time,user,session,userAgent,screenWidth,screenHeight,windowWidth,windowHeight,resolution,graph,position,scenario,story,globalPosition,minTime,timeDelta
17005,1549984569680,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,8.193194343198717e-07,superposed-animated,demographics,4.0000008193194345,1549984548921,20.759
17006,1549984569714,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,5.159562618457503e-07,superposed-animated,demographics,4.000000515956262,1549984548921,20.793
17007,1549984569747,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,2.9858579967925354e-07,superposed-animated,demographics,4.0000002985858,1549984548921,20.826
17008,1549984569781,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,1.5287592943577786e-07,superposed-animated,demographics,4.00000015287593,1549984548921,20.86
17009,1549984569815,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,8.199912523691499e-08,superposed-animated,demographics,4.000000081999125,1549984548921,20.894
17010,1549984569849,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,3.7323224959906686e-08,superposed-animated,demographics,4.000000037323225,1549984548921,20.928
17011,1549984569882,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,1.5745735529960635e-08,superposed-animated,demographics,4.000000015745735,1549984548921,20.961
17012,1549984569914,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,2.388686397434029e-09,superposed-animated,demographics,4.000000002388687,1549984548921,20.993
17013,1549984569948,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9999995,superposed-animated,demographics,3.9999995,1549984548921,21.027
17014,1549984569981,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9993344999999999,superposed-animated,demographics,3.9993345,1549984548921,21.06
17015,1549984570048,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9912120000000001,superposed-animated,demographics,3.991212,1549984548921,21.127
17016,1549984570081,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9836159999999999,superposed-animated,demographics,3.983616,1549984548921,21.16
17017,1549984570115,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.976672,superposed-animated,demographics,3.9766719999999998,1549984548921,21.194
17018,1549984570148,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9703405,superposed-animated,demographics,3.9703405,1549984548921,21.227
17019,1549984570180,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9602465,superposed-animated,demographics,3.9602465000000002,1549984548921,21.259
17020,1549984570214,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9336745000000001,superposed-animated,demographics,3.9336745,1549984548921,21.293
17021,1549984570247,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.8808360000000001,superposed-animated,demographics,3.880836,1549984548921,21.326
17022,1549984570280,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.780512,superposed-animated,demographics,3.780512,1549984548921,21.359
17023,1549984570313,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.5436635000000001,superposed-animated,demographics,3.5436635,1549984548921,21.392
17024,1549984570348,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.29635199999999995,superposed-animated,demographics,3.2963519999999997,1549984548921,21.427
17025,1549984570381,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.15721600000000005,superposed-animated,demographics,3.157216,1549984548921,21.46
17026,1549984570414,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.097556,superposed-animated,demographics,3.097556,1549984548921,21.493
17027,1549984570447,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.045562500000000006,superposed-animated,demographics,3.0455625,1549984548921,21.526
17028,1549984570480,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.0135,superposed-animated,demographics,3.0135,1549984548921,21.559
17029,1549984570514,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.0024565000000000012,superposed-animated,demographics,3.0024565,1549984548921,21.593
17030,1549984570547,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.9999680000000001,superposed-animated,demographics,1.999968,1549984548921,21.626
17031,1549984570579,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.990800128,superposed-animated,demographics,1.990800128,1549984548921,21.658
17032,1549984570614,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.9447040000000001,superposed-animated,demographics,1.9447040000000002,1549984548921,21.693
17033,1549984570648,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.868928,superposed-animated,demographics,1.868928,1549984548921,21.727
17034,1549984570680,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.7590548479999999,superposed-animated,demographics,1.759054848,1549984548921,21.759
17035,1549984570715,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.6775137279999999,superposed-animated,demographics,1.6775137279999999,1549984548921,21.794
17036,1549984570749,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.6684725759999999,superposed-animated,demographics,1.6684725759999999,1549984548921,21.828
17037,1549984570781,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.6592640000000001,superposed-animated,demographics,1.659264,1549984548921,21.86
17038,1549984570847,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.6403384320000001,superposed-animated,demographics,1.640338432,1549984548921,21.926
17039,1549984570881,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.5685992960000001,superposed-animated,demographics,1.5685992960000001,1549984548921,21.96
17040,1549984570914,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.4314007039999999,superposed-animated,demographics,1.4314007039999999,1549984548921,21.993
17041,1549984570948,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.248396544,superposed-animated,demographics,1.248396544,1549984548921,22.027
17042,1549984570981,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.199344128,superposed-animated,demographics,1.199344128,1549984548921,22.06
17043,1549984571014,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.10373734399999998,superposed-animated,demographics,1.103737344,1549984548921,22.093
17044,1549984571047,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.049948672000000006,superposed-animated,demographics,1.049948672,1549984548921,22.126
17045,1549984571080,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.020353792,superposed-animated,demographics,1.020353792,1549984548921,22.159
17046,1549984571113,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.006243584000000001,superposed-animated,demographics,1.006243584,1549984548921,22.192
17047,1549984571147,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.0012577280000000005,superposed-animated,demographics,1.001257728,1549984548921,22.226
17048,1549984571180,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,8.780800000000001e-05,superposed-animated,demographics,1.000087808,1549984548921,22.259
17049,1549984571213,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.9999979520000001,superposed-animated,demographics,0.9999979520000001,1549984548921,22.292
17050,1549984571247,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.9997440000000001,superposed-animated,demographics,0.9997440000000001,1549984548921,22.326
17051,1549984571280,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.9985070079999999,superposed-animated,demographics,0.9985070079999999,1549984548921,22.359
17052,1549984571313,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.9964610559999999,superposed-animated,demographics,0.9964610559999999,1549984548921,22.392
17053,1549984571347,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.993756416,superposed-animated,demographics,0.993756416,1549984548921,22.426
17054,1549984571380,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.989024,superposed-animated,demographics,0.989024,1549984548921,22.459
17056,1549984571414,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.987032832,superposed-animated,demographics,0.987032832,1549984548921,22.493
17058,1549984571447,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.9848143359999999,superposed-animated,demographics,0.9848143359999999,1549984548921,22.526
17060,1549984571480,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.9823562240000001,superposed-animated,demographics,0.9823562240000001,1549984548921,22.559
17062,1549984571513,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.979646208,superposed-animated,demographics,0.979646208,1549984548921,22.592
17064,1549984571547,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.9781928959999999,superposed-animated,demographics,0.9781928959999999,1549984548921,22.626
17066,1549984571581,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.976672,superposed-animated,demographics,0.976672,1549984548921,22.66
17068,1549984571714,1549380148633-0.w9gfntkt7bj,1549984548917-0.rwf0vzs5za,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.968,superposed-animated,demographics,0.968,1549984548921,22.793
17321,1549984645581,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.0203921568627451,juxtaposed-animated,demographics,0.0203921568627451,1549984645581,0.0
17322,1549984645589,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.14857142857142858,juxtaposed-animated,demographics,,1549984645581,0.008
17324,1549984645614,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.022254901960784317,juxtaposed-animated,demographics,0.022254901960784317,1549984645581,0.033
17325,1549984645618,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.16214285714285714,juxtaposed-animated,demographics,,1549984645581,0.037
17326,1549984645622,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.035,juxtaposed-animated,demographics,1.035,1549984645581,0.041
17327,1549984645647,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.02392156862745098,juxtaposed-animated,demographics,0.02392156862745098,1549984645581,0.066
17328,1549984645653,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.1742857142857143,juxtaposed-animated,demographics,,1549984645581,0.072
17329,1549984645656,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.12,juxtaposed-animated,demographics,1.12,1549984645581,0.075
17330,1549984645680,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.025294117647058825,juxtaposed-animated,demographics,0.025294117647058825,1549984645581,0.099
17331,1549984645684,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.18428571428571427,juxtaposed-animated,demographics,,1549984645581,0.103
17332,1549984645688,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.19,juxtaposed-animated,demographics,1.19,1549984645581,0.107
17333,1549984645715,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.026470588235294117,juxtaposed-animated,demographics,0.026470588235294117,1549984645581,0.134
17334,1549984645720,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.19285714285714287,juxtaposed-animated,demographics,,1549984645581,0.139
17335,1549984645723,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.25,juxtaposed-animated,demographics,1.25,1549984645581,0.142
17336,1549984645748,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.027549019607843138,juxtaposed-animated,demographics,0.027549019607843138,1549984645581,0.167
17337,1549984645754,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.2007142857142857,juxtaposed-animated,demographics,,1549984645581,0.173
17338,1549984645757,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender-highlight,0.305,juxtaposed-animated,demographics,1.305,1549984645581,0.176
